,Age,Experience,Income,CCAvg,Mortgage,Family_2,Family_3,Family_4,Education_2,Education_3,Personal_Loan_1,Securities_Account_1,CD Account_1,Online_1,CreditCard_1
4329,59,33,10,0.7,0,0,0,1,0,1,0,0,0,1,0
4411,23,-2,75,1.8,0,1,0,0,1,0,0,0,0,1,1
2656,40,15,144,4.1,0,0,0,0,0,0,0,0,0,0,0
2396,34,10,43,1.7,142,0,0,0,0,0,0,0,0,0,1
3867,44,19,61,2.7,0,0,1,0,1,0,0,0,0,0,0
4674,40,14,93,2.8,328,0,0,0,0,1,0,1,1,1,1
2660,39,14,74,0.1,144,0,0,0,1,0,0,1,0,1,0
1871,31,5,99,1.8,268,0,0,1,1,0,0,0,0,0,0
4245,44,20,145,3.5,0,0,0,0,0,0,0,0,0,0,1
2620,48,22,152,0.0,0,0,0,0,0,0,0,0,0,0,0
465,66,42,35,1.9,172,0,0,0,1,0,0,0,0,1,0
743,61,37,40,2.2,0,0,0,1,0,0,0,1,1,1,1
2751,47,23,32,0.6,156,0,0,1,0,0,0,0,0,1,1
4675,35,11,32,1.33,137,0,0,0,0,0,0,0,0,1,1
182,24,0,135,1.5,0,0,0,0,0,0,0,0,0,1,0
242,41,16,75,3.7,280,0,0,0,0,1,0,0,0,0,0
2716,41,17,34,2.0,0,0,0,0,1,0,0,0,0,0,0
1394,52,27,33,0.7,0,1,0,0,1,0,0,0,0,0,1
1053,58,32,51,2.8,0,0,0,0,1,0,0,0,0,1,0
2973,47,22,82,2.9,276,0,0,0,0,0,0,0,0,1,0
653,49,23,78,2.4,205,1,0,0,1,0,0,0,0,0,1
148,52,28,163,0.4,116,1,0,0,0,0,0,0,0,1,0
708,35,10,21,1.3,115,0,1,0,0,0,0,0,0,0,0
3422,48,23,41,1.4,0,0,0,0,0,1,0,0,0,0,1
23,44,18,43,0.7,163,1,0,0,0,0,0,1,0,0,0
1285,38,13,113,1.7,0,0,0,1,1,0,1,0,0,0,1
1957,29,4,121,3.3,0,1,0,0,0,0,0,0,0,1,0
2260,39,14,15,0.3,92,1,0,0,1,0,0,0,0,0,0
1532,45,20,55,0.3,0,0,0,0,0,0,0,0,0,1,1
1436,46,21,80,0.4,0,0,0,1,0,0,0,0,0,1,1
919,51,27,88,2.6,0,0,0,0,1,0,0,1,0,0,1
1199,29,4,62,2.5,184,1,0,0,0,0,0,0,0,1,0
2216,64,40,89,3.8,0,0,0,0,0,0,0,0,0,0,0
4537,62,36,63,2.5,0,0,0,0,0,1,0,0,0,1,1
469,48,23,10,0.7,0,1,0,0,0,1,0,0,0,1,1
4820,42,17,44,0.3,0,0,0,0,0,1,0,1,1,1,1
3513,31,4,39,1.0,0,1,0,0,1,0,0,0,0,0,0
106,43,17,69,2.9,0,0,0,1,0,0,0,0,0,1,1
1484,55,30,40,2.3,0,1,0,0,0,1,0,1,0,1,0
4110,66,41,59,2.4,0,0,1,0,0,0,0,0,0,0,0
350,39,14,113,1.0,0,0,0,0,0,1,0,1,0,1,0
1509,56,26,92,4.5,0,1,0,0,0,1,0,1,0,0,1
1260,57,31,40,1.4,137,0,1,0,0,1,0,0,0,1,1
48,56,26,81,4.5,0,1,0,0,0,1,0,0,0,0,1
238,57,32,28,0.2,0,0,1,0,0,0,0,0,0,1,1
712,41,16,10,0.3,0,1,0,0,1,0,0,0,0,1,0
1443,36,12,25,1.0,0,0,0,1,0,0,0,0,0,1,0
4653,34,10,155,6.5,0,1,0,0,0,0,0,0,0,1,1
4936,45,20,94,0.5,0,0,1,0,0,1,0,0,0,0,0
3884,27,1,112,2.3,402,0,0,1,0,1,0,0,0,1,1
3809,26,2,62,1.6,0,0,0,1,0,0,0,1,0,0,0
4503,45,21,33,0.5,108,0,1,0,0,0,0,0,0,1,0
2663,54,28,78,4.9,0,0,0,1,0,0,0,0,0,0,0
2718,59,33,68,2.3,0,1,0,0,0,1,0,1,0,0,0
2613,52,26,110,5.4,204,1,0,0,0,1,1,1,1,1,0
4163,54,28,108,1.9,0,0,0,1,1,0,1,0,0,1,0
2511,51,27,92,3.0,0,0,0,1,0,0,1,0,1,1,1
900,30,4,51,0.2,172,0,0,1,0,0,0,0,0,0,1
4040,57,32,44,1.9,157,1,0,0,1,0,0,0,0,0,0
4360,67,43,41,1.1,0,1,0,0,0,0,0,0,0,0,0
1931,28,2,140,2.0,0,1,0,0,0,0,0,0,0,1,0
4697,49,22,103,2.0,167,0,1,0,1,0,0,0,0,0,0
4090,42,18,49,2.1,0,0,1,0,0,1,0,1,0,1,0
2771,41,16,115,7.0,0,0,0,0,0,0,0,0,0,0,0
3434,56,31,53,1.6,78,1,0,0,0,1,0,0,0,0,0
4802,35,11,58,2.8,0,0,1,0,0,0,0,0,0,1,0
3198,34,9,55,2.0,147,0,0,1,1,0,0,0,0,0,1
3108,42,15,21,1.0,0,0,1,0,1,0,0,0,0,1,0
2254,46,22,53,1.7,109,1,0,0,0,0,0,0,0,0,0
2125,44,20,93,0.8,101,0,0,1,0,0,0,0,0,1,0
30,59,35,35,1.2,122,0,0,0,0,1,0,0,0,1,0
2306,37,13,82,2.2,0,1,0,0,0,0,0,0,0,0,0
1226,60,36,14,0.3,109,1,0,0,0,0,0,0,0,1,1
3234,37,12,114,0.6,0,0,1,0,1,0,0,0,0,1,0
2329,30,4,39,1.5,0,0,0,0,0,0,0,0,0,1,0
173,58,34,42,1.5,0,0,0,1,0,0,0,0,0,1,1
2676,44,20,122,0.3,0,0,0,0,0,0,0,1,0,1,0
3450,29,4,14,0.5,0,0,0,1,0,1,0,0,0,0,1
4631,32,8,142,6.2,120,0,0,1,1,0,1,0,1,1,1
859,63,37,124,5.0,170,0,1,0,1,0,1,0,0,0,0
1972,28,2,114,2.1,0,0,0,1,0,1,0,0,0,1,0
1917,62,32,53,1.67,142,0,0,1,0,1,0,0,0,0,0
4354,40,16,140,5.6,0,0,1,0,0,0,1,0,0,0,0
3016,48,23,78,3.6,0,0,0,1,0,1,0,0,0,1,0
3687,34,10,45,1.33,0,0,0,0,0,0,0,0,0,0,0
2491,38,14,80,2.7,0,1,0,0,0,0,0,0,0,1,0
4885,54,30,28,0.8,0,1,0,0,0,0,0,0,0,1,0
807,52,27,162,8.1,0,0,0,0,0,0,0,0,0,1,0
1469,59,35,59,1.2,0,0,0,1,1,0,0,0,0,1,0
2006,64,39,75,0.1,0,0,0,1,1,0,0,0,1,1,1
3168,51,25,180,1.7,0,0,0,0,0,0,0,0,0,1,0
3178,46,21,71,1.9,0,0,0,1,0,1,0,0,0,0,0
493,50,24,173,1.0,0,0,0,0,0,0,0,0,0,1,1
1623,63,38,153,1.3,455,0,0,0,0,0,0,0,0,0,0
2651,43,17,51,0.7,0,0,0,0,0,1,0,0,0,0,0
4408,64,40,181,2.3,0,1,0,0,1,0,1,0,1,1,1
1001,57,32,55,2.1,108,0,0,1,0,0,0,0,0,1,0
2317,31,5,129,5.9,319,0,1,0,0,1,1,1,1,0,1
3961,48,22,145,0.3,140,0,0,0,0,0,0,0,0,1,0
1951,45,21,84,2.0,0,0,0,1,0,1,0,0,0,1,1
3926,48,23,43,1.3,0,1,0,0,0,0,0,0,0,1,0
3329,35,10,132,3.8,82,0,0,0,0,0,0,0,0,0,1
972,40,16,50,1.7,174,1,0,0,0,0,0,0,0,0,0
1308,54,24,50,2.0,0,0,1,0,0,1,0,0,0,1,1
3854,31,6,83,1.8,0,0,0,1,0,1,0,0,0,1,0
2489,29,3,41,0.2,0,0,0,1,0,0,0,0,0,1,0
3179,43,17,53,0.7,130,1,0,0,0,0,0,1,0,1,0
3667,27,3,59,1.6,0,0,0,1,0,0,0,0,0,1,0
3491,51,27,12,0.4,0,1,0,0,0,0,0,0,0,0,1
4338,54,30,121,0.4,0,1,0,0,0,0,0,0,0,1,0
2811,36,12,62,0.1,145,0,0,1,1,0,0,0,0,0,0
3725,33,6,78,2.0,0,0,0,1,1,0,0,0,0,0,0
3100,52,27,81,3.8,0,0,0,1,1,0,0,0,0,0,1
4587,37,11,59,0.2,0,0,0,1,0,1,0,0,0,0,0
4511,41,17,9,1.0,0,0,0,0,0,0,0,0,0,1,1
2642,54,29,81,0.0,0,1,0,0,0,1,0,0,0,1,0
1663,57,32,42,0.5,0,0,1,0,1,0,0,1,0,1,0
1701,29,3,108,1.8,0,0,0,1,1,0,0,0,0,0,0
16,38,14,130,4.7,134,0,0,1,0,1,1,0,0,0,0
3241,41,15,55,2.8,0,0,0,0,0,0,0,0,0,0,0
1058,59,34,24,0.2,86,1,0,0,0,1,0,0,0,1,0
640,43,18,85,3.7,327,0,0,0,0,1,0,1,0,1,0
2659,60,35,43,0.9,175,0,1,0,0,1,0,0,0,0,0
3010,25,1,72,0.8,0,0,1,0,0,0,0,0,0,1,0
2169,52,27,30,0.7,0,1,0,0,1,0,0,0,0,1,1
2813,48,22,14,0.1,0,1,0,0,0,1,0,0,0,1,0
4178,59,35,88,1.6,278,1,0,0,0,0,0,0,0,0,0
4706,60,36,8,1.0,0,1,0,0,0,0,0,0,0,0,0
1186,62,38,43,1.2,0,0,0,1,1,0,0,0,0,1,0
2662,65,41,158,2.1,0,1,0,0,0,0,0,0,0,0,0
4465,39,15,54,2.2,0,0,0,1,1,0,0,0,0,0,1
3578,29,5,128,4.1,209,1,0,0,1,0,1,0,0,1,0
1716,32,8,200,6.5,565,1,0,0,0,0,0,0,0,1,0
2960,55,29,38,1.5,0,0,0,1,0,1,0,0,0,0,1
2469,43,18,89,0.1,307,0,0,0,1,0,0,0,0,0,1
1966,52,26,114,2.4,0,1,0,0,1,0,0,0,0,0,0
1920,54,28,31,0.4,0,1,0,0,0,1,0,0,0,0,0
4464,60,35,29,0.2,79,0,1,0,0,0,0,0,0,1,1
3880,48,24,25,0.5,0,0,0,1,1,0,0,0,0,0,0
2965,53,27,31,0.4,104,1,0,0,0,1,0,0,0,0,1
585,34,4,83,4.0,0,0,0,1,0,1,0,0,0,1,0
3123,44,17,22,1.0,126,0,1,0,1,0,0,0,0,1,1
36,59,35,121,2.9,0,0,0,0,0,0,0,0,0,0,1
1072,54,24,75,4.5,0,1,0,0,0,1,0,0,0,0,0
76,58,32,12,0.3,0,0,1,0,0,1,0,0,0,0,0
2238,48,22,35,1.4,0,0,0,0,0,1,0,0,0,1,0
3763,62,36,81,4.4,0,0,1,0,0,0,0,0,0,0,1
3916,50,26,12,0.2,96,0,0,0,0,0,0,0,0,0,0
997,46,20,69,2.1,0,0,1,0,0,0,0,0,0,0,0
3381,39,15,143,3.5,0,0,0,0,0,0,0,0,0,1,1
2368,48,22,78,2.1,0,0,1,0,0,0,0,0,0,1,1
3610,32,6,93,1.6,79,0,1,0,0,0,0,0,0,1,0
4886,51,26,64,1.8,0,0,0,1,0,1,0,0,0,0,0
2049,43,18,94,1.1,0,0,0,1,1,0,0,0,0,1,0
1407,63,39,101,3.9,294,1,0,0,0,1,1,0,0,1,0
1905,25,-1,112,2.0,241,1,0,0,0,0,0,0,0,1,0
639,62,36,32,0.2,0,1,0,0,0,1,0,0,0,1,1
375,33,7,90,1.6,0,0,1,0,0,0,0,0,0,1,0
3617,37,11,30,0.3,146,1,0,0,0,0,0,0,0,0,0
2170,39,13,52,0.5,0,0,1,0,0,1,0,1,0,0,1
4038,55,30,54,1.7,0,0,1,0,0,0,0,0,0,1,0
1327,61,35,30,0.2,0,1,0,0,0,1,0,0,0,1,0
2786,36,10,83,2.8,0,0,0,0,0,1,0,0,0,0,1
2793,57,33,122,6.0,153,1,0,0,0,0,0,1,1,1,1
4266,42,16,11,0.2,87,0,0,0,0,0,0,0,0,0,1
4840,33,9,18,0.4,0,0,0,1,1,0,0,0,0,1,0
1384,55,31,62,1.8,0,0,0,0,0,1,0,0,0,1,0
189,55,29,112,1.4,0,1,0,0,0,0,0,0,0,1,0
1515,54,28,28,1.5,0,0,0,1,0,1,0,0,0,1,1
4804,58,32,40,2.8,0,0,0,0,1,0,0,0,0,0,0
4636,41,16,78,0.4,0,0,0,1,0,0,0,0,0,1,0
3589,38,12,52,2.4,147,1,0,0,1,0,0,0,0,0,0
2059,28,3,173,6.7,222,1,0,0,0,0,0,0,0,1,0
353,53,29,55,1.1,0,0,0,1,1,0,0,0,0,1,0
4045,57,31,38,0.7,0,0,0,1,1,0,0,0,0,1,0
3081,36,10,78,4.5,204,1,0,0,0,1,0,0,0,1,1
3398,40,14,62,2.4,0,1,0,0,1,0,0,0,0,1,1
2248,63,37,8,0.8,97,0,0,0,1,0,0,0,0,1,0
3815,43,19,28,0.3,96,0,0,1,0,0,0,0,0,1,0
1383,65,41,105,1.7,230,0,0,1,1,0,0,1,0,1,0
1628,42,18,90,0.8,245,0,0,1,0,0,0,1,0,0,0
3771,31,7,109,2.0,341,1,0,0,1,0,0,0,0,0,1
4959,51,27,55,1.6,197,0,0,0,1,0,0,1,0,1,0
2495,46,22,70,1.9,212,0,0,1,0,0,0,0,0,0,1
4106,48,22,54,1.2,0,0,0,0,1,0,0,0,0,0,0
2326,45,19,73,2.9,0,0,0,1,0,0,0,0,0,0,0
3257,59,35,84,1.8,0,0,0,0,0,1,0,0,0,1,0
4094,53,23,8,0.4,0,0,0,1,0,1,0,1,0,1,0
2929,32,6,22,0.3,0,0,0,1,0,0,0,0,0,0,0
1470,58,28,80,4.5,0,1,0,0,0,1,0,0,0,0,1
1839,28,2,43,1.3,0,0,0,1,0,1,0,0,0,1,1
4033,54,24,69,1.4,132,0,1,0,0,1,0,0,0,1,0
240,51,26,70,1.2,169,0,0,0,0,0,0,0,0,0,0
1517,52,26,45,1.8,0,0,0,1,0,0,0,0,0,1,0
2163,33,3,69,1.8,0,0,0,1,0,1,0,0,0,1,0
676,47,23,11,0.9,103,0,0,0,0,1,0,0,0,0,1
4028,46,20,64,2.9,189,0,0,1,0,0,0,0,0,0,0
4681,27,3,68,0.0,0,0,0,1,0,0,0,0,0,0,1
3881,46,20,55,1.5,0,0,0,0,1,0,0,1,0,0,0
3966,33,7,84,2.9,0,0,0,0,0,1,0,0,0,1,0
1382,34,8,82,1.8,178,1,0,0,0,0,0,0,0,1,1
1205,32,7,94,3.1,0,1,0,0,0,0,0,0,0,1,0
2454,54,29,23,1.5,0,0,0,0,1,0,0,0,0,0,0
2919,35,10,64,2.3,0,0,1,0,0,0,0,0,1,1,1
3404,39,14,21,0.6,101,0,0,0,0,1,0,0,0,0,0
1027,32,7,108,4.6,0,0,0,0,0,0,0,1,0,0,0
1019,29,3,30,0.3,157,0,0,1,1,0,0,0,0,0,0
1816,45,19,91,1.7,0,1,0,0,1,0,0,1,0,1,0
3105,30,4,23,0.3,121,0,0,1,1,0,0,0,0,0,0
4047,43,17,82,5.2,79,0,0,0,0,0,0,0,0,1,0
4152,44,18,91,0.8,0,1,0,0,0,1,0,0,0,1,0
4402,55,25,52,1.4,207,0,0,0,0,1,0,1,0,0,0
2830,59,35,39,1.3,0,0,0,1,0,0,0,0,0,1,0
3248,31,6,92,3.3,0,1,0,0,0,0,0,0,0,0,0
2392,44,20,138,3.3,0,1,0,0,0,0,0,0,0,0,1
3055,28,2,111,2.3,0,0,0,1,0,1,0,0,0,1,0
1483,58,32,63,1.6,0,0,0,0,0,0,0,1,0,1,0
3172,35,9,23,0.3,0,0,0,1,0,0,0,0,0,0,0
2373,33,9,184,4.8,0,1,0,0,1,0,1,0,0,0,0
4194,63,37,31,0.5,0,0,0,0,0,1,0,0,0,1,0
3315,48,22,80,1.1,0,0,1,0,0,0,0,0,0,0,0
2367,26,1,80,0.2,0,0,0,1,0,0,0,0,0,1,1
4026,27,1,142,5.5,0,0,1,0,0,0,1,0,0,0,0
2623,42,17,111,3.0,0,0,1,0,0,0,1,1,1,0,1
1292,56,30,164,0.5,234,0,0,1,1,0,1,0,1,1,1
852,33,7,29,0.6,127,0,0,0,0,1,0,0,0,0,1
2814,54,28,53,2.2,0,0,0,0,0,1,0,0,0,1,1
3194,41,15,65,0.5,0,0,1,0,0,1,0,0,0,0,0
1617,61,36,44,2.1,0,0,0,1,0,0,0,0,0,0,0
2826,37,11,21,0.2,0,0,1,0,1,0,0,0,0,1,0
2614,35,11,160,5.7,0,0,0,1,0,1,1,1,0,0,0
4642,65,40,143,6.6,0,0,0,1,1,0,1,0,0,1,0
4573,46,20,73,0.8,264,1,0,0,0,1,0,0,1,1,1
2867,59,33,110,4.4,264,0,1,0,0,0,0,0,0,1,0
4560,43,18,13,0.1,0,1,0,0,1,0,0,0,1,1,1
3218,40,16,154,6.1,325,1,0,0,0,0,0,0,0,1,0
4953,47,21,32,1.5,75,0,1,0,0,0,0,0,0,1,0
140,51,25,31,0.4,161,1,0,0,0,1,0,0,0,1,1
1589,57,32,124,0.2,0,0,0,0,1,0,1,0,0,1,0
3545,48,22,174,2.4,0,0,0,0,0,0,0,0,0,1,0
3837,44,19,40,0.0,0,0,0,1,1,0,0,0,0,1,0
2437,65,40,114,3.4,0,0,0,1,1,0,0,0,0,0,1
4931,57,27,55,1.4,0,0,0,0,0,1,0,0,0,1,0
820,51,25,145,0.3,0,0,0,0,0,0,0,0,0,1,0
4260,57,31,52,1.4,0,0,0,0,0,0,0,0,0,1,0
2745,50,25,38,1.3,120,0,0,0,1,0,0,0,0,0,1
4475,43,18,59,0.8,91,0,1,0,0,1,0,0,0,1,0
3211,35,9,83,4.5,0,1,0,0,0,1,0,0,0,1,0
2532,53,28,19,0.8,106,0,0,1,0,0,0,0,0,0,1
1136,47,21,65,1.5,0,0,0,0,1,0,0,1,0,1,0
1817,36,11,9,0.2,0,0,0,1,0,1,0,0,0,0,1
229,48,24,71,1.7,145,1,0,0,0,0,0,0,0,0,1
999,60,35,18,1.5,0,0,0,0,1,0,0,0,0,1,1
2715,42,18,54,1.8,0,0,0,0,0,0,0,0,0,1,0
3541,45,20,144,5.4,210,0,0,1,0,0,1,0,0,1,0
4551,27,0,28,1.5,0,0,0,1,1,0,0,0,0,1,0
2580,31,7,149,6.0,0,0,0,0,0,0,0,0,0,0,0
4595,32,7,101,2.2,0,0,0,1,1,0,0,0,0,1,0
24,36,11,152,3.9,159,1,0,0,0,0,0,0,0,0,1
1118,42,17,98,0.4,0,1,0,0,0,0,0,0,0,1,1
2149,48,22,150,7.3,193,0,0,0,0,0,0,0,0,0,0
628,49,24,51,1.3,0,0,0,0,1,0,0,0,0,0,0
1471,52,26,180,1.0,0,0,0,0,0,0,0,0,0,1,1
261,42,16,111,1.2,251,1,0,0,0,1,1,0,0,1,0
1388,52,28,25,1.0,0,0,0,1,0,0,0,0,0,0,0
3040,28,2,33,1.0,167,0,1,0,0,0,0,0,0,1,0
2553,39,15,91,1.7,151,1,0,0,1,0,0,0,0,0,0
2422,58,32,163,0.5,400,1,0,0,0,0,0,0,0,0,0
1695,30,6,184,6.0,0,0,0,0,0,0,0,0,0,1,0
8,35,10,81,0.6,104,0,1,0,1,0,0,0,0,1,0
1606,35,10,33,1.7,87,0,0,1,0,0,0,0,0,1,0
1066,30,5,125,0.5,0,0,0,1,0,1,1,0,1,1,0
1902,39,14,85,1.2,107,0,1,0,0,1,0,0,0,1,1
2411,47,22,65,2.7,0,0,1,0,1,0,0,0,0,1,0
4900,26,1,74,2.2,0,0,0,1,0,0,0,0,0,1,0
1713,44,20,15,1.0,0,0,0,0,0,0,0,0,0,1,0
3061,38,13,81,4.0,206,0,0,0,0,1,0,1,0,1,0
400,36,10,179,6.6,0,0,1,0,0,0,1,0,0,1,0
4288,42,17,28,0.6,0,0,0,0,0,1,0,0,0,0,1
1994,32,8,183,6.0,0,0,0,0,0,0,0,0,0,0,0
1539,29,5,21,0.9,119,0,1,0,0,1,0,0,0,0,0
3470,57,31,175,0.5,429,1,0,0,0,0,0,0,0,1,1
3636,37,11,64,0.9,0,0,1,0,1,0,0,0,0,1,0
4422,57,31,164,3.8,422,1,0,0,0,1,1,0,1,1,1
38,42,18,141,5.0,0,0,1,0,0,1,1,1,1,1,0
2292,57,33,170,2.1,0,1,0,0,1,0,1,0,0,0,0
3237,35,9,22,0.1,0,0,1,0,1,0,0,0,1,1,1
864,28,2,10,0.1,0,0,0,0,1,0,0,0,0,1,0
4810,58,34,11,0.3,96,1,0,0,0,0,0,0,0,1,0
4259,52,26,158,3.7,251,1,0,0,0,1,1,0,0,0,1
4404,29,5,34,0.4,0,0,0,0,0,1,0,0,0,0,0
1434,65,41,55,1.1,0,1,0,0,0,0,0,0,0,0,0
2440,31,5,22,0.6,0,0,0,0,0,1,0,0,0,0,0
2433,37,11,123,2.3,0,0,0,0,1,0,1,1,1,1,0
2375,55,30,69,1.3,0,0,0,1,0,1,0,1,1,1,1
4241,34,9,40,2.0,0,0,0,1,1,0,0,0,0,1,1
4667,52,28,72,1.6,0,0,0,0,0,1,0,0,0,1,0
207,34,10,71,0.1,0,0,0,1,1,0,0,0,0,0,0
3101,55,31,91,2.8,0,1,0,0,0,0,0,0,0,0,0
2568,46,21,34,1.3,0,1,0,0,0,0,0,0,0,1,0
1069,44,18,75,3.5,0,1,0,0,0,0,1,0,0,1,0
4161,32,8,61,2.6,0,0,1,0,1,0,0,0,0,0,0
2096,55,29,54,2.3,93,1,0,0,0,1,0,0,0,0,0
4068,59,34,21,0.5,0,1,0,0,1,0,0,0,0,1,0
669,56,29,41,2.5,0,0,0,1,1,0,0,0,0,0,0
851,41,16,23,1.4,0,1,0,0,1,0,0,1,0,1,0
3897,56,31,64,2.3,0,1,0,0,0,1,0,0,0,0,0
1654,60,34,102,2.0,0,1,0,0,0,0,0,0,0,1,1
698,64,38,59,2.5,220,0,0,0,0,1,0,0,0,0,0
4250,52,28,54,0.1,0,0,0,1,0,1,0,0,0,0,1
293,45,19,93,2.6,0,0,0,1,0,1,0,0,0,0,0
4758,46,21,40,0.3,116,0,0,0,0,0,0,0,0,0,0
894,29,4,59,2.2,232,0,0,1,0,0,0,0,0,1,1
2724,49,24,30,0.4,157,0,0,1,1,0,0,0,1,1,1
1325,50,24,79,0.3,120,0,0,0,0,0,0,0,0,1,0
2297,59,35,31,0.4,0,0,1,0,1,0,0,0,0,1,1
983,46,22,142,3.3,0,1,0,0,0,0,0,0,0,0,0
1112,52,28,51,1.6,0,0,0,0,0,1,0,1,0,0,1
631,45,18,40,1.0,0,0,1,0,1,0,0,0,0,1,0
1967,43,18,89,0.5,108,0,1,0,0,1,0,0,0,0,1
3608,59,35,202,4.7,553,0,0,0,0,0,0,0,0,0,0
212,46,22,69,1.7,209,1,0,0,0,0,0,0,0,0,0
4581,37,13,59,1.5,0,0,0,0,0,1,0,0,0,0,1
1609,66,41,105,0.8,0,0,0,0,0,1,0,1,1,1,1
4888,25,1,121,5.4,158,0,0,0,0,0,0,0,0,1,0
3004,33,7,88,1.6,0,0,1,0,0,0,0,0,0,1,1
1287,42,18,54,2.2,0,0,0,1,1,0,0,0,0,0,0
2990,49,25,163,0.4,0,1,0,0,0,0,0,1,0,0,0
3354,42,18,39,0.3,0,0,0,0,0,1,0,0,0,1,0
2376,58,33,23,0.2,0,0,1,0,0,0,0,0,0,0,0
198,27,3,59,0.0,90,0,0,1,0,0,0,1,0,1,0
3909,33,7,111,1.3,0,1,0,0,0,0,0,0,0,1,0
4517,45,18,50,2.5,0,0,1,0,1,0,0,0,0,1,0
3901,34,10,53,2.6,0,0,1,0,1,0,0,0,0,1,0
3698,38,12,59,0.5,0,0,1,0,0,1,0,1,1,1,1
2666,32,7,100,0.6,0,0,1,0,1,0,0,0,0,1,0
4917,36,10,33,1.2,82,0,0,1,1,0,0,1,0,1,0
1442,39,13,71,0.1,162,0,1,0,0,0,0,1,0,1,0
4426,33,8,140,4.6,0,0,0,0,0,0,0,0,0,1,0
2271,60,34,101,4.4,0,0,1,0,0,0,0,0,0,1,1
3309,52,27,43,0.2,0,0,0,1,1,0,0,0,0,1,0
523,56,31,39,0.9,0,0,0,1,0,0,0,0,0,0,0
4807,40,14,53,2.0,0,0,0,0,0,0,0,0,0,1,1
4297,33,9,73,3.4,140,0,0,1,0,0,0,0,0,1,0
1934,44,20,69,0.8,0,0,0,0,0,1,0,0,0,1,1
4058,39,15,65,1.5,0,0,0,0,0,1,0,0,0,0,0
4788,36,10,39,2.0,153,0,0,0,0,0,0,0,0,0,0
3447,54,29,25,0.1,109,0,0,1,0,1,0,0,0,0,0
4200,43,19,74,1.9,0,0,0,1,0,0,0,0,0,0,1
3762,53,27,84,1.1,0,1,0,0,0,0,0,0,0,1,0
2631,47,20,62,2.67,0,0,0,0,1,0,0,0,0,1,0
3906,61,35,60,2.5,0,0,0,0,0,1,0,0,0,1,0
3171,39,12,62,2.33,0,0,1,0,1,0,0,0,0,0,0
2876,24,-2,80,1.6,238,1,0,0,0,1,0,0,0,0,0
3413,54,24,72,1.4,0,0,1,0,0,1,0,0,0,0,1
3456,46,22,125,4.7,0,1,0,0,0,1,1,0,0,1,0
4986,32,6,78,2.9,0,0,0,0,0,1,0,0,0,0,0
4174,40,14,59,0.5,0,0,1,0,0,1,0,0,0,1,0
821,39,13,33,1.5,0,0,0,1,0,1,0,0,0,0,0
1204,26,1,190,1.3,197,0,0,1,1,0,1,0,0,1,0
3868,41,16,44,0.3,0,0,0,0,0,1,0,0,0,0,0
3813,62,37,19,1.3,97,0,1,0,1,0,0,0,0,1,0
2446,25,1,70,2.6,218,0,0,1,0,0,0,0,0,1,0
3000,40,14,164,4.3,0,0,0,0,1,0,1,0,0,0,0
1664,61,35,63,1.6,0,0,0,0,0,0,0,0,0,1,0
2439,51,25,30,0.6,144,0,1,0,1,0,0,0,0,0,1
2939,54,24,25,0.4,0,0,0,1,0,1,0,0,0,0,1
4540,56,32,64,1.5,0,0,0,1,0,0,0,0,0,1,0
3511,37,11,89,1.5,0,0,0,0,0,1,0,0,0,1,0
3997,62,38,80,1.7,0,0,0,1,1,0,0,0,0,0,0
2085,50,24,45,0.6,117,0,1,0,1,0,0,0,0,1,0
2509,36,11,8,0.2,81,0,0,1,0,1,0,0,0,0,1
2307,56,31,60,1.7,0,0,1,0,0,0,0,0,0,1,0
4189,45,19,93,1.7,0,1,0,0,1,0,0,0,0,0,0
1645,56,32,89,1.0,90,0,0,1,1,0,0,1,0,1,0
3948,37,12,123,3.1,253,0,0,1,1,0,1,0,1,1,1
3879,28,4,101,2.5,270,0,1,0,0,0,0,0,0,0,0
4423,61,36,40,0.5,100,0,1,0,1,0,0,1,0,0,0
750,29,5,138,4.33,0,1,0,0,0,0,0,0,0,1,0
2420,63,39,40,0.8,118,0,0,0,0,0,0,0,0,0,1
1161,36,11,181,1.4,0,0,1,0,0,0,1,0,0,0,0
2596,33,8,39,2.3,0,0,1,0,0,0,0,0,0,0,0
2885,57,31,113,0.6,327,0,0,1,0,1,1,0,0,1,0
2570,30,4,154,4.5,207,1,0,0,0,0,0,0,0,1,0
4625,45,21,102,4.7,81,0,0,1,1,0,1,0,0,0,0
2074,52,27,81,1.3,293,0,0,0,0,1,0,0,0,0,1
277,29,2,30,1.0,0,0,0,1,0,1,0,0,0,0,0
158,32,6,79,1.5,0,1,0,0,0,1,0,0,0,1,1
4205,61,36,139,3.9,0,1,0,0,0,0,0,0,0,0,0
1146,31,7,71,0.1,78,0,0,0,0,0,0,1,0,0,0
294,35,9,55,2.0,0,0,0,0,0,0,0,0,0,1,0
3831,37,12,132,3.9,0,1,0,0,0,0,0,0,0,0,0
977,54,30,45,1.1,205,0,0,1,1,0,0,0,0,1,0
259,56,30,55,1.4,77,0,0,0,0,0,0,0,0,1,0
2206,33,7,48,2.2,207,0,0,1,1,0,0,0,0,0,0
3200,48,23,70,2.8,0,0,0,0,1,0,0,0,0,0,0
1761,52,27,45,2.0,121,1,0,0,1,0,0,0,0,0,1
3018,58,32,49,1.4,99,0,0,0,0,0,0,0,0,1,1
2639,52,26,59,3.0,0,0,1,0,1,0,0,0,0,1,0
